Timestamp,Wind Speed (m/s),Power Output (MW)
2024-09-08,10.906563193166608,878.5070214629565
2024-09-09,8.382314937411909,598.0349930457677
2024-09-10,6.987033942863016,443.00377142922406
2024-09-11,7.341126804280941,482.3474226978824
2024-09-12,4.768015846184605,196.4462051316228
2024-09-13,4.698377615200423,188.7086239111581
2024-09-14,9.079674467621164,675.5193852912405
2024-09-15,7.173877538203289,463.7641709114766
2024-09-16,8.765670071721967,640.6300079691074
2024-09-17,6.217333586216412,357.4815095796013
2024-09-18,8.474802464051512,608.3113848946125
2024-09-19,10.6744657593789,852.7184177087668
2024-09-20,8.669030040513583,629.8922267237315
2024-09-21,7.627648595673823,514.1831772970914
2024-09-22,8.866831866306002,651.8702073673336
2024-09-23,9.598894330901453,733.2104812112726
2024-09-24,6.682258513878267,409.13983487536296
2024-09-25,6.873062438649085,430.3402709610095
2024-09-26,7.483036217154464,498.1151352393849
2024-09-27,4.117579117626194,124.17545751402157
2024-09-28,9.713523596958048,745.947066328672
2024-09-29,5.426866746305406,269.6518607006007
2024-09-30,6.352793046469406,372.5325607188229
2024-10-01,6.967442968133699,440.82699645929983
2024-10-02,7.924184848924346,547.1316498804829
2024-10-03,5.763466180507778,307.05179783419754
2024-10-04,6.5061618071814635,389.57353413127373
2024-10-05,7.629110703259839,514.3456336955377
2024-10-06,6.457931341235346,384.214593470594
2024-10-07,7.490603191041694,498.95591011574373
2024-10-08,6.159755000112882,351.08388890143135
2024-10-09,7.7067480146157115,522.9720016239679
2024-10-10,5.785494978782213,309.4994420869126
2024-10-11,4.46192246409028,162.43582934336447
2024-10-12,5.764081588474058,307.12017649711754
2024-10-13,6.657289318544406,406.3654798382674
2024-10-14,4.961825702832828,217.98063364809195
2024-10-15,9.71817694879373,746.4641054215256
2024-10-16,7.067361731770216,451.92908130780177
2024-10-17,8.624672316096701,624.9635906774113
2024-10-18,8.3952275229357,599.4697247706333
2024-10-19,6.550812412832584,394.53471253695375
2024-10-20,1.9376219464311388,0.0
2024-10-21,6.0360503218118176,337.3389246457575
2024-10-22,10.325949284647907,813.9943649608786
2024-10-23,9.552417358185977,728.0463731317752
2024-10-24,6.999854120501414,444.42823561126824
2024-10-25,5.620687245030026,291.1874716700029
2024-10-26,9.466201158026537,718.466795336282
2024-10-27,7.769518677685007,529.9465197427786
2024-10-28,9.193015482688187,688.1128314097987
2024-10-29,10.27786037025832,808.6511522509245
2024-10-30,5.819454833778841,313.2727593087601
2024-10-31,5.544760389351521,282.7511543723912
2024-11-01,6.826290067255736,425.14334080619295
2024-11-02,5.85397037284795,317.1078192053278
2024-11-03,7.334605988259974,481.62288758444157
2024-11-04,5.9232530335196625,324.80589261329584
2024-11-05,8.071902147646284,563.5446830718093
2024-11-06,7.435259256749413,492.8065840832681
2024-11-07,5.365926118425763,262.8806798250848
2024-11-08,8.414628821213032,601.6254245792259
2024-11-09,5.9114597274946075,323.4955252771786
2024-11-10,9.472577149513892,719.1752388348768
2024-11-11,6.433067574177618,381.45195268640197
2024-11-12,5.479563118509317,275.50701316770187
2024-11-13,9.215143320256756,690.5714800285284
2024-11-14,5.69819207309795,299.79911923310556
2024-11-15,10.30499799927058,811.6664443633978
2024-11-16,5.109184997056972,234.35388856188578
2024-11-17,8.840511532820452,648.945725868939
2024-11-18,8.959439534547919,662.159948283102
2024-11-19,9.770039437775946,752.2266041973273
2024-11-20,8.079956743726935,564.4396381918817
2024-11-21,6.556972604392958,395.2191782658842
2024-11-22,7.262739721438307,473.6377468264786
2024-11-23,8.430959963081584,603.4399958979537
2024-11-24,10.3148196728878,812.7577414319778
2024-11-25,7.562268874655412,506.9187638506013
2024-11-26,9.609343534238615,734.3715038042906
2024-11-27,7.918073675834316,546.4526306482574
2024-11-28,9.182071978046707,686.896886449634
2024-11-29,6.920496818458923,435.610757606547
2024-11-30,7.478982061051466,497.6646734501629
2024-12-01,6.7584204109677195,417.6022678853022
2024-12-02,9.622586632147863,735.8429591275404
2024-12-03,6.575044032548751,397.22711472763905
2024-12-04,9.818277390357071,757.5863767063412
2024-12-05,9.267632240421317,696.4035822690353
2024-12-06,11.310929963972875,923.4366626636528
2024-12-07,9.250051557878702,694.4501730976335
2024-12-08,9.783036483228615,753.670720358735
2024-12-09,8.485603759306075,609.5115288117862
2024-12-10,10.782793837457362,864.7548708285958
2024-12-11,8.719759946216397,635.5288829129331
2024-12-12,9.144927519358925,682.7697243732138
2024-12-13,14.58253532309964,1000.0
2024-12-14,7.738525466313092,526.5028295903436
2024-12-15,7.892332781004858,543.592531222762
2024-12-16,10.143238883495675,793.6932092772972
2024-12-17,8.32723089461847,591.9145438464967
2024-12-18,11.540585756206347,948.9539729118164
2024-12-19,10.233894695533197,803.7660772814663
2024-12-20,11.207939954850133,911.9933283166814
2024-12-21,12.678974423508157,1000.0
2024-12-22,9.056077706749875,672.8975229722083
2024-12-23,9.163046061147853,684.7828956830947
2024-12-24,7.991858760664736,554.650973407193
2024-12-25,9.43077350753314,714.5303897259043
2024-12-26,7.510207587059552,501.1341763399503
2024-12-27,10.791736335621103,865.7484817356781
2024-12-28,11.655248147290022,961.6942385877802
2024-12-29,9.02918515125387,669.9094612504299
2024-12-30,9.742050470462116,749.1167189402352
2024-12-31,9.390817548525686,710.0908387250762
2024-12-31,13.013110862690835,1000.0
2025-01-01,10.051015501098835,783.4461667887595
2025-01-02,5.344223536482459,260.4692818313843
2025-01-03,15.541440743714947,1000.0
2025-01-04,14.093813401637636,1000.0
2025-01-05,10.952971898508007,883.6635442786675
2025-01-06,10.932580035139074,881.3977816821192
2025-01-07,12.511556994713217,1000.0
2025-01-08,11.10796120305276,900.8845781169733
2025-01-09,8.879813000468438,653.3125556076043
2025-01-10,5.564671755379839,284.9635283755377
2025-01-11,8.88265252496062,653.6280583289576
2025-01-12,7.682594383553633,520.2882648392925
2025-01-13,10.565812591145242,840.6458434605825
2025-01-14,13.920330649643734,1000.0
2025-01-15,12.059539061341955,1000.0
2025-01-16,10.208015399140622,800.8905999045136
2025-01-17,9.612477159229034,734.7196843587816
2025-01-18,9.549571618142767,727.7301797936409
2025-01-19,10.397003501043645,821.8892778937384
2025-01-20,13.46660649754968,1000.0
2025-01-21,14.605795049774773,1000.0
2025-01-22,12.323731467201402,1000.0
2025-01-23,9.446412527736719,716.2680586374132
2025-01-24,7.465738142222011,496.1931269135568
2025-01-25,8.830281902646107,647.8091002940118
2025-01-26,13.558351416989492,1000.0
2025-01-27,16.401553507436574,1000.0
2025-01-28,10.249620515593993,805.5133906215547
2025-01-29,11.144085141919371,904.8983491021522
2025-01-30,9.92199705132758,769.1107834808422
2025-01-31,7.325220731109013,480.58008123433484
2025-02-01,14.373996347305491,1000.0
2025-02-02,11.852114534935492,983.568281659499
2025-02-03,10.98832889423296,887.5920993592179
2025-02-04,9.396290185932335,710.6989095480371
2025-02-05,13.783521369130899,1000.0
2025-02-06,9.9293009499793,769.9223277754778
2025-02-07,11.890331027620412,987.8145586244902
2025-02-08,11.553703408217256,950.4114898019174
2025-02-09,11.560026503680335,951.1140559644817
2025-02-10,11.939714162559643,993.3015736177381
2025-02-11,14.235754402870949,1000.0
2025-02-12,8.884069239544269,653.7854710604744
2025-02-13,14.310330320768085,1000.0
2025-02-14,12.190327998823511,1000.0
2025-02-15,8.247590127728321,583.0655697475913
2025-02-16,13.96349521428551,1000.0
2025-02-17,9.118415547744895,679.8239497494328
2025-02-18,12.095152904641939,1000.0
2025-02-19,8.836546506501536,648.5051673890596
2025-02-20,15.016881236426798,1000.0
2025-02-21,13.261709969080918,1000.0
2025-02-22,12.17015388521088,1000.0
2025-02-23,10.814357916500283,868.2619907222536
2025-02-24,12.728784507629413,1000.0
2025-02-25,16.615152572329478,1000.0
2025-02-26,10.87356072071854,874.8400800798378
2025-02-27,13.557980219254073,1000.0
2025-02-28,12.77905956929341,1000.0
2025-03-01,15.402821601886863,1000.0
2025-03-02,12.630182298993642,1000.0
2025-03-03,14.62563990042041,1000.0
2025-03-04,8.303473957265416,589.2748841406017
2025-03-05,11.62465550569356,958.2950561881734
2025-03-06,13.1660397538836,1000.0
2025-03-07,6.195018775713037,355.0020861903375
2025-03-08,10.278175090809983,808.6861212011091
2025-03-09,9.885914242557911,765.1015825064345
2025-03-10,14.778175051634939,1000.0
2025-03-11,14.426513837105244,1000.0
2025-03-12,10.887396630310372,876.377403367819
2025-03-13,15.407979399098624,1000.0
2025-03-14,14.55763534578715,1000.0
2025-03-15,10.523525748208925,835.9473053565473
2025-03-16,13.489833730830794,1000.0
2025-03-17,13.62434684671768,1000.0
2025-03-18,13.741755905042188,1000.0
2025-03-19,9.457636116855145,717.5151240950162
2025-03-20,15.928083555103282,1000.0
2025-03-21,11.678715982884587,964.3017758760651
2025-03-22,12.259520731081201,1000.0
2025-03-23,10.020322313083204,780.0358125648005
2025-03-24,13.562206474771916,1000.0
2025-03-25,13.206228016787287,1000.0
2025-03-26,12.754375077276999,1000.0
2025-03-27,14.433281493564373,1000.0
2025-03-28,14.399971543075416,1000.0
2025-03-29,12.808692105973256,1000.0
2025-03-30,14.661691990773768,1000.0
2025-03-31,11.465741338821793,940.6379265357548
2025-04-01,12.84790999893916,1000.0
2025-04-02,13.610215849507949,1000.0
2025-04-03,12.553697375907577,1000.0
2025-04-04,11.288820836355274,920.9800929283638
2025-04-05,11.689293404407815,965.4770449342016
2025-04-06,12.558964359041095,1000.0
2025-04-07,11.786105046054931,976.2338940061035
2025-04-08,7.684344269125864,520.4826965695405
2025-04-09,8.914955762531793,657.217306947977
2025-04-10,13.285029378333123,1000.0
2025-04-11,13.97692552359284,1000.0
2025-04-12,11.818646992576557,979.8496658418396
2025-04-13,12.253665653410243,1000.0
2025-04-14,14.13877258630115,1000.0
2025-04-15,14.248931217150984,1000.0
2025-04-16,14.887681964288564,1000.0
2025-04-17,15.211404289938006,1000.0
2025-04-18,9.798527823000192,755.3919803333547
2025-04-19,11.894702754794555,988.3003060882838
2025-04-20,12.410392225390009,1000.0
2025-04-21,13.441226934707682,1000.0
2025-04-22,13.07609003036731,1000.0
2025-04-23,11.588666201590348,954.2962446211499
2025-04-24,13.818877020942686,1000.0
2025-04-25,12.644370680076777,1000.0
2025-04-26,12.450630369989753,1000.0
2025-04-27,11.343360483425464,927.0400537139404
2025-04-28,10.316003173136721,812.8892414596357
2025-04-29,11.747123959497427,971.9026621663809
2025-04-30,12.989974943553035,1000.0
2025-05-01,12.176367252750598,1000.0
2025-05-02,12.925917989846191,1000.0
2025-05-03,16.368313920582573,1000.0
2025-05-04,14.714121080346091,1000.0
2025-05-05,14.024282882532724,1000.0
2025-05-06,11.2833785602183,920.3753955798111
2025-05-07,12.864947403402315,1000.0
2025-05-08,12.30242822514488,1000.0
2025-05-09,12.598400004804388,1000.0
2025-05-10,12.753353005513846,1000.0
2025-05-11,9.610720926014332,734.5245473349257
2025-05-12,14.303855876239636,1000.0
2025-05-13,10.982642500983214,886.9602778870238
2025-05-14,15.533000155673228,1000.0
2025-05-15,15.411957938670128,1000.0
2025-05-16,11.372747760315578,930.3053067017308
2025-05-17,11.767023630341171,974.1137367045745
2025-05-18,9.923064638625124,769.2294042916806
2025-05-19,9.1657254619006,685.0806068778444
2025-05-20,14.056675490844416,1000.0
2025-05-21,8.575243984469104,619.4715538299005
2025-05-22,10.62472782025127,847.1919800279188
2025-05-23,11.27895474576346,919.8838606403846
2025-05-24,8.444093813561958,604.8993126179953
2025-05-25,9.634675741616867,737.1861935129853
2025-05-26,11.951338365379286,994.5931517088096
2025-05-27,13.573376074631211,1000.0
2025-05-28,12.900901896862845,1000.0
2025-05-29,7.418695614187157,490.9661793541285
2025-05-30,14.301757872235424,1000.0
2025-05-31,11.450815387244878,938.9794874716532
2025-06-01,12.392388296434891,1000.0
2025-06-02,11.287585130767894,920.8427923075438
2025-06-03,11.653989174672832,961.5543527414258
2025-06-04,9.368552598349257,707.6169553721397
2025-06-05,12.196699117151713,1000.0
2025-06-06,8.804134208928359,644.9038009920398
2025-06-07,10.921525483192887,880.169498132543
2025-06-08,12.928717597126862,1000.0
2025-06-09,12.721507039952295,1000.0
2025-06-10,11.863603845860252,984.8448717622502
2025-06-11,14.417863492819354,1000.0
2025-06-12,13.495828693284283,1000.0
2025-06-13,12.770260971659123,1000.0
2025-06-14,9.67931334687008,742.1459274300089
2025-06-15,8.720119024105212,635.5687804561347
2025-06-16,11.571061092656958,952.3401214063286
2025-06-17,11.045950690408068,893.9945211564519
2025-06-18,8.770608243869821,641.1786937633135
2025-06-19,7.370801541967009,485.6446157741121
2025-06-20,12.047620816019263,1000.0
2025-06-21,7.56139951950488,506.82216883387554
2025-06-22,9.430703779390537,714.5226421545041
2025-06-23,10.214205399439635,801.578377715515
2025-06-24,10.909264349753165,878.8071499725739
2025-06-25,12.682997395296344,1000.0
2025-06-26,9.326896543208553,702.9885048009503
2025-06-27,8.912396938297091,656.9329931441213
2025-06-28,11.716255507642405,968.4728341824895
2025-06-29,11.813077069132925,979.230785459214
2025-06-30,10.489417434511205,832.1574927234673
2025-07-01,12.026113427598144,1000.0
2025-07-02,13.250562103906281,1000.0
2025-07-03,11.006520355317914,889.6133728131015
2025-07-04,14.174488584508037,1000.0
2025-07-05,8.944255507204364,660.4728341338182
2025-07-06,9.75386625239211,750.4295835991232
2025-07-07,10.27390990545727,808.2122117174744
2025-07-08,8.6203877330394,624.4875258932667
2025-07-09,9.723631046929023,747.0701163254471
2025-07-10,6.484905041372555,387.2116712636172
2025-07-11,12.017840716246623,1000.0
2025-07-12,9.58775886455283,731.9732071725367
2025-07-13,8.516471635619341,612.9412928465935
2025-07-14,8.385167531195913,598.351947910657
2025-07-15,7.117901698018465,457.5446331131628
2025-07-16,10.556153601089793,839.5726223433103
2025-07-17,7.97176973207789,552.4188591197656
2025-07-18,8.856500485491578,650.7222761657308
2025-07-19,12.278341153290866,1000.0
2025-07-20,9.34381986920459,704.8688743560656
2025-07-21,7.99321835461996,554.8020394022177
2025-07-22,9.841889764772477,760.2099738636085
2025-07-23,3.38931690780408,43.257434200453325
2025-07-24,11.518861015730455,946.5401128589393
2025-07-25,11.301559250003887,922.3954722226541
2025-07-26,11.253982531328163,917.1091701475736
2025-07-27,10.00948020870117,778.83113430013
2025-07-28,6.0641584682058784,340.46205202287535
2025-07-29,9.926554840237014,769.6172044707793
2025-07-30,9.536549048064844,726.2832275627604
2025-07-31,9.464110340047611,718.2344822275124
2025-08-01,7.530099459550661,503.3443843945179
2025-08-02,6.45461414068372,383.84601563152444
2025-08-03,9.238768158132688,693.196462014743
2025-08-04,11.016792742611386,890.754749179043
2025-08-05,9.93406992727515,770.4522141416833
2025-08-06,8.797408371881582,644.1564857646202
2025-08-07,7.5839042528300835,509.32269475889814
2025-08-08,10.030773062072315,781.197006896924
2025-08-09,8.983883089878312,664.875898875368
2025-08-10,7.037792058387538,448.6435620430598
2025-08-11,8.723112807497316,635.9014230552573
2025-08-12,8.242271081614415,582.474564623824
2025-08-13,7.469804155862643,496.6449062069603
2025-08-14,11.591655371351122,954.6283745945691
2025-08-15,8.618810314430515,624.3122571589461
2025-08-16,7.494081205029212,499.34235611435685
2025-08-17,9.46378228748137,718.1980319423745
2025-08-18,6.401673881046549,377.96376456072767
2025-08-19,11.295021681363808,921.6690757070897
2025-08-20,6.321061207932471,369.0068008813856
2025-08-21,4.9138488765323345,212.64987517025938
2025-08-22,10.449984588720474,827.776065413386
2025-08-23,8.821314486040166,646.8127206711295
2025-08-24,4.015611852460912,112.84576138454581
2025-08-25,5.099175034718808,233.24167052431198
2025-08-26,6.352249154407493,372.4721282674992
2025-08-27,3.833574752964099,92.61941699601101
2025-08-28,7.349937309401044,483.32636771122714
2025-08-29,9.774318078266173,752.7020086962415
2025-08-30,6.716468008344747,412.94088981608303
2025-08-31,7.688652398583054,520.9613776203394
2025-09-01,5.179293419914526,242.14371332383618
2025-09-02,8.36592945629322,596.21438403258
2025-09-03,9.128302027095899,680.9224474550999
2025-09-04,8.762779473017012,640.3088303352235
2025-09-05,3.8556282621301965,95.06980690335516
2025-09-06,9.06361698719595,673.73522079955
2025-09-07,5.382475897217353,264.71954413526146
2025-09-08,4.331282215917975,147.92024621310833
2025-09-09,3.6599863289897385,73.33181433219318
2025-09-10,6.795935829155742,421.7706476839714
2025-09-11,5.1455475643886235,238.39417382095817
2025-09-12,2.5177372211356817,0.0
2025-09-13,8.487847198450263,609.760799827807
2025-09-14,8.519658982115379,613.2954424572644
2025-09-15,7.596481753833577,510.72019487039745
2025-09-16,8.640038342210467,626.6709269122741
2025-09-17,5.363647925892625,262.6275473214028
2025-09-18,5.849293977328971,316.588219703219
2025-09-19,3.064996690148185,7.221854460909455
2025-09-20,9.402116655746449,711.3462950829388
2025-09-21,5.748237663377728,305.35974037530315
2025-09-22,1.9824667762649488,0.0
